person_id,family_name,first_name,name_lang,sex,rustication,birthyear,deathyear,alt_name,place_of_birth,social_position,narrative_age,neibu_access,source_1,page_1,source_2,page_2,fictionality,narrative_status,commentary,note,created,created_by,last_modified,last_modified_by
AG0515,Balike,Daineishi,en,unknown,0,XXXX,XXXX,,SP0436,,,,http://find.nlc.cn/search/showDocDetails?docId=1529314327899788481&dataSource=ucs01&query=%E9%82%93%E5%B0%8F%E5%B9%B3%20%E5%B7%B4%E6%8B%89%E5%A5%87,,,,,,,,2018-11-04,WH,2020-04-02,DP
AG0515,巴拉奇,代内什,zh,unknown,0,XXXX,XXXX,,SP0436,,,,http://find.nlc.cn/search/showDocDetails?docId=1529314327899788481&dataSource=ucs01&query=%E9%82%93%E5%B0%8F%E5%B9%B3%20%E5%B7%B4%E6%8B%89%E5%A5%87,,,,,,,,2018-11-04,WH,2020-04-02,DP
AG0516,Hu,Yaobang,en,male,0,1915,1989,,SP0380,S01,,,https://zh.wikipedia.org/wiki/%E8%83%A1%E8%80%80%E9%82%A6,,,,,,,,2018-11-04,WH,2020-04-02,DP
AG0516,胡,耀邦,zh,male,0,1915,1989,,SP0380,S01,,,https://zh.wikipedia.org/wiki/%E8%83%A1%E8%80%80%E9%82%A6,,,,,,,,2018-11-04,WH,2020-04-02,DP
AG0517,Gao,Mobo,en,male,2,1952,XXXX,Gao Changfan,SP0381,,,,https://en.wikipedia.org/wiki/Gao_Mobo,,,,,,,,2018-11-04,WH,2020-04-02,DP
AG0517,高,默波,zh,male,2,1952,XXXX,高常范,SP0381,,,,https://en.wikipedia.org/wiki/Gao_Mobo,,,,,,,,2018-11-04,WH,2020-04-02,DP
AG0518,Wang,Anyi,en,female,1,1954,XXXX,,SP0093,,,,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%AE%89%E6%86%B6,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0518,王,安忆,zh,female,1,1954,XXXX,,SP0093,,,,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%AE%89%E6%86%B6,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0519,Zhao,Shijian,en,male,3,1955,XXXX,A jian,SP0005,,,,https://baike.baidu.com/item/%E8%B5%B5%E4%B8%96%E5%9D%9A,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0519,赵,世坚,zh,male,3,1955,XXXX,阿坚,SP0005,,,,https://baike.baidu.com/item/%E8%B5%B5%E4%B8%96%E5%9D%9A,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0520,Mo,Zhijing,en,male,1,1950?,XXXX,,SP0005,,,,http://mjlsh.usc.cuhk.edu.hk/book.aspx?cid=8&tid=589&pid=3227,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0520,牟,志京,zh,male,1,1950?,XXXX,,SP0005,,,,http://mjlsh.usc.cuhk.edu.hk/book.aspx?cid=8&tid=589&pid=3227,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0521,Yang,Baipeng,en,male,3,1948?,XXXX,,SP0005,,,,http://www.epochtimes.com/gb/18/1/22/n10079307.htm,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0521,杨,百朋,zh,male,3,1948?,XXXX,,SP0005,,,,http://www.epochtimes.com/gb/18/1/22/n10079307.htm,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0522,Ruan,Yuan,en,male,0,1764,1849,,SP0119,,,,https://zh.wikipedia.org/wiki/%E9%98%AE%E5%85%83,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0522,阮,元,zh,male,0,1764,1849,,SP0119,,,,https://zh.wikipedia.org/wiki/%E9%98%AE%E5%85%83,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0523,Shen,Xin’gong,en,male,0,1870,1947,Shen Qinghong,SP0006,,,,https://zh.wikipedia.org/wiki/%E6%B2%88%E5%BF%83%E5%B7%A5,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0523,沈,心工,zh,male,0,1870,1947,沈庆鸿,SP0006,,,,https://zh.wikipedia.org/wiki/%E6%B2%88%E5%BF%83%E5%B7%A5,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0524,Yang,Du,en,male,0,1875,1931,Yang Chengzan,SP0384,,,,https://zh.wikipedia.org/wiki/%E6%9D%A8%E5%BA%A6,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0524,杨,度,zh,male,0,1875,1931,杨承瓒,SP0384,,,,https://zh.wikipedia.org/wiki/%E6%9D%A8%E5%BA%A6,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0525,Deng,Lijun,en,female,0,1953,1995,Deng Lijun,SP0385,,,,https://zh.wikipedia.org/wiki/%E9%84%A7%E9%BA%97%E5%90%9B,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0525,邓,丽君,zh,female,0,1953,1995,邓丽筠,SP0385,,,,https://zh.wikipedia.org/wiki/%E9%84%A7%E9%BA%97%E5%90%9B,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0526,Mozart,Wolfgang Amadeus,en,male,0,1756,1791,,SP0386,,,,https://zh.wikipedia.org/wiki/%E6%B2%83%E5%B0%94%E5%A4%AB%E5%86%88%C2%B7%E9%98%BF%E9%A9%AC%E5%BE%B7%E4%B9%8C%E6%96%AF%C2%B7%E8%8E%AB%E6%89%8E%E7%89%B9,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0526,莫扎特,沃尔夫冈·阿马德乌斯,zh,male,0,1756,1791,,SP0386,,,,https://zh.wikipedia.org/wiki/%E6%B2%83%E5%B0%94%E5%A4%AB%E5%86%88%C2%B7%E9%98%BF%E9%A9%AC%E5%BE%B7%E4%B9%8C%E6%96%AF%C2%B7%E8%8E%AB%E6%89%8E%E7%89%B9,,,,,,,,2018-11-06,WH,2020-04-02,DP
AG0527,Eisenstein,Sergei Mikhailovich,en,male,0,1898,1948,,SP0387,,,,https://zh.wikipedia.org/wiki/%E8%B0%A2%E5%B0%94%E7%9B%96%C2%B7%E7%B1%B3%E5%93%88%E4%BE%9D%E6%B4%9B%E7%BB%B4%E5%A5%87%C2%B7%E7%88%B1%E6%A3%AE%E6%96%AF%E5%9D%A6,,,,,,,,2018-11-07,WH,2020-04-02,DP
AG0527,Эйзенштейн,Сергей Михайлович,ru,male,0,1898,1948,,SP0387,,,,https://zh.wikipedia.org/wiki/%E8%B0%A2%E5%B0%94%E7%9B%96%C2%B7%E7%B1%B3%E5%93%88%E4%BE%9D%E6%B4%9B%E7%BB%B4%E5%A5%87%C2%B7%E7%88%B1%E6%A3%AE%E6%96%AF%E5%9D%A6,,,,,,,,2018-11-07,WH,2020-04-02,DP
AG0527,爱森斯坦,谢尔盖·米哈伊洛维奇,zh,male,0,1898,1948,,SP0387,,,,https://zh.wikipedia.org/wiki/%E8%B0%A2%E5%B0%94%E7%9B%96%C2%B7%E7%B1%B3%E5%93%88%E4%BE%9D%E6%B4%9B%E7%BB%B4%E5%A5%87%C2%B7%E7%88%B1%E6%A3%AE%E6%96%AF%E5%9D%A6,,,,,,,,2018-11-07,WH,2020-04-02,DP
AG0528,Chukhray,Grigory Naumovich,en,male,0,1921,2001,,SP0388,,,,https://baike.baidu.com/item/%E6%A0%BC%E9%87%8C%E9%AB%98%E5%88%A9%C2%B7%E4%B8%98%E8%B5%AB%E8%8E%B1%E4%BE%9D,,https://en.wikipedia.org/wiki/Grigory_Chukhray,,,,,,2018-11-07,WH,2020-04-02,DP
AG0528,Чухра́й,Григо́рий Нау́мович,ru,male,0,1921,2001,,SP0388,,,,https://baike.baidu.com/item/%E6%A0%BC%E9%87%8C%E9%AB%98%E5%88%A9%C2%B7%E4%B8%98%E8%B5%AB%E8%8E%B1%E4%BE%9D,,https://en.wikipedia.org/wiki/Grigory_Chukhray,,,,,,2018-11-07,WH,2020-04-02,DP
AG0528,丘赫莱依,格里高利,zh,male,0,1921,2001,,SP0388,,,,https://baike.baidu.com/item/%E6%A0%BC%E9%87%8C%E9%AB%98%E5%88%A9%C2%B7%E4%B8%98%E8%B5%AB%E8%8E%B1%E4%BE%9D,,https://en.wikipedia.org/wiki/Grigory_Chukhray,,,,,,2018-11-07,WH,2020-04-02,DP
AG0529,Sica,Vittorio De,en,male,0,1901,1974,,SP0389,,,,https://en.wikipedia.org/wiki/Vittorio_De_Sica,,https://baike.baidu.com/item/%E7%BB%B4%E6%89%98%E9%87%8C%E5%A5%A5%C2%B7%E5%BE%B7%C2%B7%E8%A5%BF%E5%8D%A1/5082763,,,,,,2018-11-07,WH,2020-04-02,DP
AG0529,西卡,维托里奥·德,zh,male,0,1901,1974,,SP0389,,,,https://en.wikipedia.org/wiki/Vittorio_De_Sica,,https://baike.baidu.com/item/%E7%BB%B4%E6%89%98%E9%87%8C%E5%A5%A5%C2%B7%E5%BE%B7%C2%B7%E8%A5%BF%E5%8D%A1/5082763,,,,,,2018-11-07,WH,2020-04-02,DP
AG0530,Pasolini,Pier Paolo,en,male,0,1922,1975,,SP0390,,,,https://zh.wikipedia.org/wiki/%E7%9A%AE%E5%9F%83%E5%B0%94%C2%B7%E4%BF%9D%E7%BD%97%C2%B7%E5%B8%95%E7%B4%A2%E9%87%8C%E5%B0%BC,,,,,,,,2018-11-07,WH,2020-04-02,DP
AG0530,帕索里尼,皮埃尔·保罗,zh,male,0,1922,1975,,SP0390,,,,https://zh.wikipedia.org/wiki/%E7%9A%AE%E5%9F%83%E5%B0%94%C2%B7%E4%BF%9D%E7%BD%97%C2%B7%E5%B8%95%E7%B4%A2%E9%87%8C%E5%B0%BC,,,,,,,,2018-11-07,WH,2020-04-02,DP
AG0531,Resnais,Alain,en,male,0,1922,2014,,SP0391,,,,https://zh.wikipedia.org/wiki/%E4%BA%9E%E5%80%AB%C2%B7%E9%9B%B7%E5%A5%88,,,,,,,,2018-11-07,WH,2020-04-02,DP
AG0531,雷乃,阿伦,zh,male,0,1922,2014,,SP0391,,,,https://zh.wikipedia.org/wiki/%E4%BA%9E%E5%80%AB%C2%B7%E9%9B%B7%E5%A5%88,,,,,,,,2018-11-07,WH,2020-04-02,DP
AG0532,Maruyama,Seiji,en,male,0,1912,1989,,SP0392,,,,https://zh.wikipedia.org/wiki/%E4%B8%B8%E5%B1%B1%E8%AA%A0%E6%B2%BB,,,,,,,,2018-11-07,WH,2020-04-02,DP
AG0532,丸山,誠治,ja,male,0,1912,1989,,SP0392,,,,https://zh.wikipedia.org/wiki/%E4%B8%B8%E5%B1%B1%E8%AA%A0%E6%B2%BB,,,,,,,,2018-11-08,WH,2020-04-02,DP
AG0532,丸山,诚治,zh,male,0,1912,1989,,SP0392,,,,https://zh.wikipedia.org/wiki/%E4%B8%B8%E5%B1%B1%E8%AA%A0%E6%B2%BB,,,,,,,,2018-11-08,WH,2020-04-02,DP
AG0533,Murayama,Mitsuo,en,male,0,1920,1978,,SP0393,,,,https://www.imdb.com/name/nm0613668/,,https://baike.baidu.com/item/%E5%95%8A%EF%BC%8C%E6%B5%B7%E5%86%9B,,,,,,2018-11-08,WH,2020-04-02,DP
AG0533,村山,三郎,zh,male,0,1920,1978,,SP0393,,,,https://www.imdb.com/name/nm0613668/,,https://baike.baidu.com/item/%E5%95%8A%EF%BC%8C%E6%B5%B7%E5%86%9B,,,,,,2018-11-08,WH,2020-04-02,DP
AG0534,Fleischer,Richard,en,male,0,1916,2006,,SP0053,,,,https://en.wikipedia.org/wiki/Richard_Fleischer,,https://zh.wikipedia.org/wiki/%E8%99%8E%EF%BC%81%E8%99%8E%EF%BC%81%E8%99%8E%EF%BC%81,,,,,,2018-11-08,WH,2020-04-02,DP
AG0534,弗莱彻,理查德,zh,male,0,1916,2006,,SP0053,,,,https://en.wikipedia.org/wiki/Richard_Fleischer,,https://zh.wikipedia.org/wiki/%E8%99%8E%EF%BC%81%E8%99%8E%EF%BC%81%E8%99%8E%EF%BC%81,,,,,,2018-11-08,WH,2020-04-02,DP
AG0535,Drăgan,Mircea,en,male,0,1932,2017,,SP0394,,,,https://en.wikipedia.org/wiki/Mircea_Dr%C4%83gan,,,,,,,,2018-11-08,WH,2020-04-02,DP
AG0535,德勒甘,米尔恰,zh,male,0,1932,2017,,SP0394,,,,https://en.wikipedia.org/wiki/Mircea_Dr%C4%83gan,,,,,,,,2018-11-08,WH,2020-04-02,DP
AG0536,Zhang,Chunyuan,en,male,0,XXXX,XXXX,,SP0436,,,,https://zh.wikipedia.org/wiki/%E6%98%9F%E7%81%AB_(%E9%9B%9C%E8%AA%8C),,,,,,,,2018-11-09,WH,2020-04-02,DP
AG0536,张,春元,zh,male,0,XXXX,XXXX,,SP0436,,,,https://zh.wikipedia.org/wiki/%E6%98%9F%E7%81%AB_(%E9%9B%9C%E8%AA%8C),,,,,,,,2018-11-09,WH,2020-04-02,DP
AG0537,Huang,Tianmin,en,unknown,0,XXXX,XXXX,,SP0436,,,,W0430,,,,,,,,2018-11-09,WH,2020-04-02,DP
AG0537,黄,天民,zh,unknown,0,XXXX,XXXX,,SP0436,,,,W0430,,,,,,,,2018-11-09,WH,2020-04-02,DP
AG0538,Wen,Jie,en,male,0,1923,1971,Zhao Wenjie,SP0395,,,,https://baike.baidu.com/item/%E9%97%BB%E6%8D%B7/2611851,,,,,,,,2018-11-10,WH,2020-04-02,DP
AG0538,闻,捷,zh,male,0,1923,1971,赵文节,SP0395,,,,https://baike.baidu.com/item/%E9%97%BB%E6%8D%B7/2611851,,,,,,,,2018-11-10,WH,2020-04-02,DP
AG0539,Yang,Yanjin,en,male,2,1945,XXXX,,SP0396,,,,https://baike.baidu.com/item/%E6%9D%A8%E5%BB%B6%E6%99%8B/8871497,,,,,,,,2018-11-10,WH,2020-04-02,DP
AG0539,杨,延晋,zh,male,2,1945,XXXX,,SP0396,,,,https://baike.baidu.com/item/%E6%9D%A8%E5%BB%B6%E6%99%8B/8871497,,,,,,,,2018-11-10,WH,2020-04-02,DP
AG0540,Jin,Fenghao,en,male,2,1937,XXXX,,SP0397,,,,https://zh.wikipedia.org/wiki/%E9%87%91%E5%87%A4%E6%B5%A9,,,,,,,,2018-11-11,WH,2020-04-02,DP
AG0540,金,凤浩,zh,male,2,1937,XXXX,,SP0397,,,,https://zh.wikipedia.org/wiki/%E9%87%91%E5%87%A4%E6%B5%A9,,,,,,,,2018-11-11,WH,2020-04-02,DP
AG0541,Liang,Xin,en,male,0,1926,2017,Guo Liangxin,SP0398,,,,https://baike.baidu.com/item/%E6%A2%81%E4%BF%A1/2812754,,,,,,,,2018-11-11,WH,2020-04-02,DP
AG0541,梁,信,zh,male,0,1926,2017,郭良信,SP0398,,,,https://baike.baidu.com/item/%E6%A2%81%E4%BF%A1/2812754,,,,,,,,2018-11-11,WH,2020-04-02,DP
AG0542,Xie,Jin,en,male,0,1923,2008,,SP0048,,,,https://zh.wikipedia.org/wiki/%E8%B0%A2%E6%99%8B,,,,,,,,2018-11-13,WH,2020-04-02,DP
AG0542,谢,晋,zh,male,0,1923,2008,,SP0048,,,,https://zh.wikipedia.org/wiki/%E8%B0%A2%E6%99%8B,,,,,,,,2018-11-13,WH,2020-04-02,DP
AG0543,Wu,Zuqiang,en,male,0,1927,XXXX,,SP0005,,,,https://zh.wikipedia.org/wiki/%E5%90%B4%E7%A5%96%E5%BC%BA,,,,,,,,2018-11-13,WH,2020-04-02,DP
AG0543,吴,祖强,zh,male,0,1927,XXXX,,SP0005,,,,https://zh.wikipedia.org/wiki/%E5%90%B4%E7%A5%96%E5%BC%BA,,,,,,,,2018-11-13,WH,2020-04-02,DP
AG0544,Sun,Zhu,en,male,0,1711,1778,,SP0183,,,,https://zh.wikipedia.org/wiki/%E5%AD%99%E6%B4%99,,,,,,,,2018-11-13,WH,2020-04-02,DP
AG0544,孙,洙,zh,male,0,1711,1778,,SP0183,,,,https://zh.wikipedia.org/wiki/%E5%AD%99%E6%B4%99,,,,,,,,2018-11-13,WH,2020-04-02,DP
AG0545,Huang,Xiang,en,male,2,1941,XXXX,,SP0200,,,,https://baike.baidu.com/item/%E9%BB%84%E7%BF%94/75114,,,,,,,,2018-11-13,WH,2020-04-02,DP
AG0545,黄,翔,zh,male,2,1941,XXXX,,SP0200,,,,https://baike.baidu.com/item/%E9%BB%84%E7%BF%94/75114,,,,,,,,2018-11-13,WH,2020-04-02,DP
AG0546,Rodygin,Evgeny Pavlovich,en,male,0,1925,XXXX,,SP0399,,,,"https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B4%D1%8B%D0%B3%D0%B8%D0%BD,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87",,,,,,,,2018-11-14,WH,2020-04-02,DP
AG0546,Родыгин,Евгений Павлович,ru,male,0,1925,XXXX,,SP0399,,,,"https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B4%D1%8B%D0%B3%D0%B8%D0%BD,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87",,,,,,,,2018-11-14,WH,2020-04-02,DP
AG0546,罗德金,叶甫根尼,zh,male,0,1925,XXXX,,SP0399,,,,"https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B4%D1%8B%D0%B3%D0%B8%D0%BD,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87",,,,,,,,2018-11-14,WH,2020-04-02,DP
AG0547,Pylypenko,Mykhaylo Korniyovych,en,male,0,1924,2005,,SP0400,,,,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D0%BB%D0%B8%D0%BF%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%9A%D0%BE%D1%80%D0%BD%D0%B5%D0%B5%D0%B2%D0%B8%D1%87",,,,,,,,2018-11-14,WH,2020-04-02,DP
AG0547,Пилипенко,Михаил Корнеевич,ru,male,0,1924,2005,,SP0400,,,,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D0%BB%D0%B8%D0%BF%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%9A%D0%BE%D1%80%D0%BD%D0%B5%D0%B5%D0%B2%D0%B8%D1%87",,,,,,,,2018-11-14,WH,2020-04-02,DP
AG0547,皮利片科,米哈伊尔,zh,male,0,1924,2005,,SP0400,,,,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D0%BB%D0%B8%D0%BF%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%9A%D0%BE%D1%80%D0%BD%D0%B5%D0%B5%D0%B2%D0%B8%D1%87",,,,,,,,2018-11-14,WH,2020-04-02,DP
AG0548,Qin,Yongcheng,en,male,2,1933,2015,,SP0149,,,,https://baike.baidu.com/item/%E7%A7%A6%E5%92%8F%E8%AF%9A/5656330,,,,,,,,2018-11-15,WH,2020-04-02,DP
AG0548,秦,咏诚,zh,male,2,1933,2015,,SP0149,,,,https://baike.baidu.com/item/%E7%A7%A6%E5%92%8F%E8%AF%9A/5656330,,,,,,,,2018-11-15,WH,2020-04-02,DP
AG0549,Liu,Wenyu,en,male,0,1930,XXXX,,SP0401,,,,https://baike.baidu.com/item/%E5%88%98%E6%96%87%E7%8E%89/4025842,,,,,,,,2018-11-15,WH,2020-04-02,DP
AG0549,刘,文玉,zh,male,0,1930,XXXX,,SP0401,,,,https://baike.baidu.com/item/%E5%88%98%E6%96%87%E7%8E%89/4025842,,,,,,,,2018-11-15,WH,2020-04-02,DP
AG0550,Andersen,Hans Christian,en,male,0,1805,1875,,SP0402,,,,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%BE%92%E7%94%9F,,,,,,,,2018-11-16,WH,2020-04-02,DP
AG0550,安徒生,汉斯·克里斯汀,zh,male,0,1805,1875,,SP0402,,,,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%BE%92%E7%94%9F,,,,,,,,2018-11-16,WH,2020-04-02,DP
AG0551,Yakovlevich,Kryzhanivskyi Danylo,en,male,0,1856,1894,,SP0403,,,,https://uk.wikipedia.org/wiki/%D0%9A%D1%80%D0%B8%D0%B6%D0%B0%D0%BD%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE_%D0%AF%D0%BA%D0%BE%D0%B2%D0%B8%D1%87,,,,,,,,2018-11-24,WH,2020-04-02,DP
AG0551,Якович,Крижанівський Данило,ru,male,0,1856,1894,,SP0403,,,,https://uk.wikipedia.org/wiki/%D0%9A%D1%80%D0%B8%D0%B6%D0%B0%D0%BD%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE_%D0%AF%D0%BA%D0%BE%D0%B2%D0%B8%D1%87,,,,,,,,2018-11-24,WH,2020-04-02,DP
AG0552,Shevchenko,Taras Hryhorovych,en,male,0,1814,1861,,SP0404,,,,https://zh.wikipedia.org/wiki/%E5%A1%94%E6%8B%89%E6%96%AF%C2%B7%E8%B5%AB%E9%87%8C%E9%9C%8D%E7%BD%97%E7%BB%B4%E5%A5%87%C2%B7%E8%B0%A2%E7%94%AB%E7%90%B4%E7%A7%91,,,,,,,,2018-11-24,WH,2020-04-02,DP
AG0552,Шевче́нко,Тара́с Григо́рович,uk,male,0,1814,1861,,SP0404,,,,https://zh.wikipedia.org/wiki/%E5%A1%94%E6%8B%89%E6%96%AF%C2%B7%E8%B5%AB%E9%87%8C%E9%9C%8D%E7%BD%97%E7%BB%B4%E5%A5%87%C2%B7%E8%B0%A2%E7%94%AB%E7%90%B4%E7%A7%91,,,,,,,,2018-11-24,WH,2020-04-02,DP
AG0552,谢甫琴科,塔拉斯,zh,male,0,1814,1861,,SP0404,,,,https://zh.wikipedia.org/wiki/%E5%A1%94%E6%8B%89%E6%96%AF%C2%B7%E8%B5%AB%E9%87%8C%E9%9C%8D%E7%BD%97%E7%BB%B4%E5%A5%87%C2%B7%E8%B0%A2%E7%94%AB%E7%90%B4%E7%A7%91,,,,,,,,2018-11-24,WH,2020-04-02,DP
AG0553,Zhang,Bi,en,male,0,XXXX,XXXX,,SP0436,,,,https://zh.wikipedia.org/wiki/%E6%9B%B9%E5%85%A8%E7%A2%91,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0553,张,敝,zh,male,0,XXXX,XXXX,,SP0436,,,,https://zh.wikipedia.org/wiki/%E6%9B%B9%E5%85%A8%E7%A2%91,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0554,Li,Zongjin,en,male,0,1916,1977,,SP0085,,,,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%AE%97%E6%B4%A5,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0554,李,宗津,zh,male,0,1916,1977,,SP0085,,,,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%AE%97%E6%B4%A5,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0555,Clair,René,en,male,0,1898,1981,,SP0050,,,,https://en.wikipedia.org/wiki/Ren%C3%A9_Clair,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0555,克莱尔,雷内,zh,male,0,1898,1981,,SP0050,,,,https://en.wikipedia.org/wiki/Ren%C3%A9_Clair,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0556,Hoffmann,Kurt,en,male,0,1910,2001,,SP0405,,,,https://en.wikipedia.org/wiki/Kurt_Hoffmann,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0556,库尔特,霍夫曼,zh,male,0,1910,2001,,SP0405,,,,https://en.wikipedia.org/wiki/Kurt_Hoffmann,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0557,Staudte,Wolfgang,en,male,0,1906,1984,,SP0406,,,,https://en.wikipedia.org/wiki/Wolfgang_Staudte,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0557,施多德,沃尔福冈,zh,male,0,1906,1984,,SP0406,,,,https://en.wikipedia.org/wiki/Wolfgang_Staudte,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0558,Mur Oti,Manuel Mur Oti,en,male,0,1908,2003,Juan Lladó Bausili,SP0407,,,,https://en.wikipedia.org/wiki/Manuel_Mur_Oti,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0559,Autant-Lara,Claude,en,male,0,1901,2000,,SP0408,,,,https://en.wikipedia.org/wiki/Claude_Autant-Lara,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0559,奥当-拉哈,克洛德,zh,male,0,1901,2000,,SP0408,,,,https://en.wikipedia.org/wiki/Claude_Autant-Lara,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0560,Fellini,Federico,en,male,0,1920,1993,,SP0409,,,,https://en.wikipedia.org/wiki/Federico_Fellini,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0560,费里尼,费德里柯,zh,male,0,1920,1993,,SP0409,,,,https://en.wikipedia.org/wiki/Federico_Fellini,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0561,Borsody,Eduard von,en,male,0,1989,1970,,SP0169,,,,https://en.wikipedia.org/wiki/Eduard_von_Borsody,,,,,,,,2018-11-25,WH,2020-04-02,DP
AG0562,Wang,Li,en,male,0,1900,1986,Wang Xiangying,SP0410,,,,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%8A%9B_(%E8%AF%AD%E8%A8%80%E5%AD%A6%E5%AE%B6),,,,,,,,2018-12-15,WH,2020-04-02,DP
AG0562,王,力,zh,male,0,1900,1986,王祥瑛,SP0410,,,,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%8A%9B_(%E8%AF%AD%E8%A8%80%E5%AD%A6%E5%AE%B6),,,,,,,,2018-12-15,WH,2020-04-02,DP
AG0563,Wang,Lishan,en,male,1,1953,XXXX,,SP0049,,,,https://baike.baidu.com/item/%E7%8E%8B%E7%AB%8B%E5%B1%B1/9755790,,,,,,,,2018-12-15,WH,2020-04-02,DP
AG0563,王,立山,zh,male,1,1953,XXXX,,SP0049,,,,https://baike.baidu.com/item/%E7%8E%8B%E7%AB%8B%E5%B1%B1/9755790,,,,,,,,2018-12-15,WH,2020-04-02,DP
AG0564,Wang,Shikuo,en,male,0,1911,1973,,SP0412,,,,https://baike.baidu.com/item/%E7%8E%8B%E5%BC%8F%E5%BB%93/3669173?fr=aladdin,,,,,,,,2018-12-16,WH,2020-04-02,DP
AG0564,王,式廓,zh,male,0,1911,1973,,SP0412,,,,https://baike.baidu.com/item/%E7%8E%8B%E5%BC%8F%E5%BB%93/3669173?fr=aladdin,,,,,,,,2018-12-16,WH,2020-04-02,DP
AG0565,Wang,Xiaobo,en,male,1,1952,1997,,SP0005,,,,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%B0%8F%E6%B3%A2,,,,,,,,2018-12-16,WH,2020-04-02,DP
AG0565,王,小波,zh,male,1,1952,1997,,SP0005,,,,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%B0%8F%E6%B3%A2,,,,,,,,2018-12-16,WH,2020-04-02,DP
AG0566,Wang,Shifu,en,male,0,1260,1336,,SP0005,,,,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%AE%9E%E7%94%AB,,,,,,,,2018-12-16,WH,2020-04-02,DP
AG0566,王,实甫,zh,male,0,1260,1336,,SP0005,,,,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%AE%9E%E7%94%AB,,,,,,,,2018-12-16,WH,2020-04-02,DP
